,UrlToCrawl,LinkToFind,Http Status,Account Name
,http://oddzialy.ptsr.org.pl/sieradz,https://www.iwop.pl/,,Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Sieradzu
,http://oddzialy.ptsr.org.pl/sieradz,https://www.pitax.pl/,,Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Sieradzu
,http://www.fundacjaow.org/#/,https://www.pitax.pl/,,Fundacja im. Ojca Werenfrieda
,http://www.fundacjaow.org/#/,https://www.pitax.pl/krs/0000320529/,,Fundacja im. Ojca Werenfrieda
,http://www.fundacjaow.org/#/,https://www.iwop.pl/,,Fundacja im. Ojca Werenfrieda
,https://oddzialy.ptsr.org.pl/koszalin,https://www.pitax.pl/rozlicz/?krs=0000063545%20&cel=1%20procent%20dla%20PTSR,,Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Koszalinie
,https://oddzialy.ptsr.org.pl/koszalin,https://www.iwop.pl/,,Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Koszalinie
,https://oddzialy.ptsr.org.pl/koszalin,https://www.pitax.pl/,,Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Koszalinie
,http://www.sosbokserom.pl/,https://www.pitax.pl/rozlicz/0000318908/?cel=PodajCel,,Fundacja SOS Bokserom
,http://www.sosbokserom.pl/,https://www.iwop.pl/,,Fundacja SOS Bokserom
,http://www.sosbokserom.pl/,https://www.pitax.pl/,,Fundacja SOS Bokserom
,http://kts-k.e-luzino.pl/,https://www.pitax.pl/rozlicz/0000322094/?cel=PodajCel,,Kaszubskie Towarzystwo Sportowo-Kulturalne
,http://kts-k.e-luzino.pl/,https://www.iwop.pl/,,Kaszubskie Towarzystwo Sportowo-Kulturalne
,http://kts-k.e-luzino.pl/,https://www.pitax.pl/rozliczenie-pit/,,Kaszubskie Towarzystwo Sportowo-Kulturalne
,http://sportowafundacja.pl/,https://www.pitax.pl/krs/0000346362/,,Pszczyńska Fundacja Wspierania i Rozwoju Sportu
,http://sportowafundacja.pl/,https://www.iwop.pl/,,Pszczyńska Fundacja Wspierania i Rozwoju Sportu
,http://sportowafundacja.pl/,https://www.pitax.pl/,,Pszczyńska Fundacja Wspierania i Rozwoju Sportu
,http://wssk.wroc.pl/fundacja,https://www.pitax.pl/rozlicz/0000065284/,,Fundacja dla Wojewódzkiego Szpitala Specjalistycznego we Wrocławiu
,http://wssk.wroc.pl/fundacja,http://www.pitax.pl/,,Fundacja dla Wojewódzkiego Szpitala Specjalistycznego we Wrocławiu
,http://wssk.wroc.pl/fundacja,https://www.pitax.pl/pobierz/0000065284/,,Fundacja dla Wojewódzkiego Szpitala Specjalistycznego we Wrocławiu
,http://www.fundacjarozwojutalentow.pl/twoj-1-znaczenie/,https://www.pitax.pl/krs/0000294586/,,Fundacja Rozwoju Talentów
,http://www.fundacjarozwojutalentow.pl/twoj-1-znaczenie/,https://www.iwop.pl/,,Fundacja Rozwoju Talentów
,http://www.fundacjarozwojutalentow.pl/twoj-1-znaczenie/,https://www.pitax.pl/,,Fundacja Rozwoju Talentów
,http://fundacjaespa.org/,https://www.pitax.pl/rozlicz/0000060638/?cel=Fundacja%20ESPA,,Fundacja ESPA
,http://fundacjaespa.org/,https://www.pitax.pl/,,Fundacja ESPA
,http://www.gkpneptun.pl/1-procent-pomoc-pletwonurkom/,https://www.pitax.pl/krs/0000048852/,,Gdański Klub Płetwonurków Neptun
,http://www.gkpneptun.pl/1-procent-pomoc-pletwonurkom/,https://www.pitax.pl/,,Gdański Klub Płetwonurków Neptun
,http://www.fundacja-dps.pl/przekaz-nam-1,https://www.pitax.pl/krs/0000032977/,,"Fundacja dla Dzieci, Młodzieży i Dorosłych Niepełnosprawnych Intelektualnie"
,http://www.fundacja-dps.pl/wspolpraca,http://www.pitax.pl/,,"Fundacja dla Dzieci, Młodzieży i Dorosłych Niepełnosprawnych Intelektualnie"
,http://dommuzykaseniora.pl/,https://www.pitax.pl/krs/0000201927,,Fundacja Dom Muzyka Seniora
,,,,NIE MA
,http://www.troska-zycie.pl/,https://www.pitax.pl/krs/0000381138/tutaj-opcjonalny-cel,,Fundacja Otoczmy Troską Życie
,http://www.troska-zycie.pl/,https://www.iwop.pl/,,Fundacja Otoczmy Troską Życie
,http://www.troska-zycie.pl/,https://www.pitax.pl/rozliczenie-pit/,,Fundacja Otoczmy Troską Życie
,http://tpd.nstrefa.pl/1-procent/,https://www.pitax.pl/pobierz/0000282287,,Towarzystwo Przyjaciół Dzieci Oddział Powiatowy w Jarosławiu
,http://tpd.nstrefa.pl/1-procent/,https://www.iwop.pl/,,Towarzystwo Przyjaciół Dzieci Oddział Powiatowy w Jarosławiu
,http://tpd.nstrefa.pl/1-procent/,https://www.pitax.pl/,,Towarzystwo Przyjaciół Dzieci Oddział Powiatowy w Jarosławiu
,http://www.fundacjaelzbietanki.cieszyn.pl/,https://www.pitax.pl/krs/0000388684,,Fundacja Św. Elżbiety Węgierskiej w Cieszynie
,http://www.fundacjaelzbietanki.cieszyn.pl/,https://www.iwop.pl/,,Fundacja Św. Elżbiety Węgierskiej w Cieszynie
,http://www.fundacjaelzbietanki.cieszyn.pl/,https://www.pitax.pl/rozliczenie-pit/,,Fundacja Św. Elżbiety Węgierskiej w Cieszynie
,http://www.wksflotagdynia.pl/,http://www.pitax.pl/,,Wojskowy Klub Sportowy Flota Gdynia
,http://www.wksflotagdynia.pl/,https://www.pitax.pl/krs/0000095198,,Wojskowy Klub Sportowy Flota Gdynia
,http://www.pociechom.org.pl/,https://www.pitax.pl/krs/0000058357/,,Fundacja Pociechom
,http://pociechom.org.pl/partnerzy/,https://www.pitax.pl/,,Fundacja Pociechom
,http://www.oratorium.waw.pl/aktualnosci/92-1-procent-na-oratorium,https://www.pitax.pl/rozlicz/0000010772/,,Oratorium im. Św. Jana Bosko przy Bazylice Najświętszego Serca Jezusowego w Warszawie
,http://www.oratorium.waw.pl/aktualnosci/92-1-procent-na-oratorium,https://www.iwop.pl/,,Oratorium im. Św. Jana Bosko przy Bazylice Najświętszego Serca Jezusowego w Warszawie
,http://www.oratorium.waw.pl/aktualnosci/92-1-procent-na-oratorium,https://www.pitax.pl/,,Oratorium im. Św. Jana Bosko przy Bazylice Najświętszego Serca Jezusowego w Warszawie
,http://ptsr.wroclaw.pl/,https://www.pitax.pl/krs/0000071773/,,Polskie Towarzystwo Stwardnienia Rozsianego Oddział Dolnośląski
,http://ptsr.wroclaw.pl/,https://www.iwop.pl/,,Polskie Towarzystwo Stwardnienia Rozsianego Oddział Dolnośląski
,http://ptsr.wroclaw.pl/,https://www.pitax.pl/,,Polskie Towarzystwo Stwardnienia Rozsianego Oddział Dolnośląski
,https://hussar.szczecin.pl/,https://www.pitax.pl/krs/0000314744,,Fundacja Niezależnego Życia Osób Niepełnosprawnych HUSSAR
,https://hussar.szczecin.pl/,https://www.pitax.pl/rozliczenie-pit/,,Fundacja Niezależnego Życia Osób Niepełnosprawnych HUSSAR
,https://hussar.szczecin.pl/,https://www.iwop.pl/,,Fundacja Niezależnego Życia Osób Niepełnosprawnych HUSSAR
,,https://www.pitax.pl/pobierz/0000245242/,,Obywatelskie Biuro Interwencji - Ogólnopolska Organizacja Obywatelska
,,,,źle zamieszczone seo
,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.pitax.pl/krs/0000150336/,,Towarzystwo Wspierania Twórczości Dzieci i Młodzieży
,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.iwop.pl/,,Towarzystwo Wspierania Twórczości Dzieci i Młodzieży
,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.pitax.pl/,,Towarzystwo Wspierania Twórczości Dzieci i Młodzieży
,http://www.zielonaakcja.pl/,https://www.pitax.pl/,,Fundacja Ekologiczna Zielona Akcja
,http://www.zielonaakcja.pl/,https://www.pitax.pl/rozlicz/0000125740/,,Fundacja Ekologiczna Zielona Akcja
,http://www.zielonaakcja.pl/,https://www.iwop.pl/,,Fundacja Ekologiczna Zielona Akcja
,http://www.tilia.org.pl/index.php?id=692,https://www.pitax.pl/rozlicz/0000028517/,,Stowarzyszenie Tilia
,http://www.tilia.org.pl/index.php?id=693,https://www.iwop.pl/,,Stowarzyszenie Tilia
,http://www.tilia.org.pl/index.php?id=694,https://www.pitax.pl/rozliczenie-pit/,,Stowarzyszenie Tilia
,http://przyladek.org.pl/,https://www.pitax.pl/krs/0000317555/,,Fundacja Lepszy Start
,http://przyladek.org.pl/,https://www.iwop.pl/,,Fundacja Lepszy Start
,http://przyladek.org.pl/,https://www.pitax.pl/,,Fundacja Lepszy Start
,http://spsk.edu.pl/,https://www.pitax.pl/rozlicz/0000044175?cel=Stowarzyszenie%20Przyjaci%C3%B3%C5%82%20Szk%C3%B3%C5%82%20Katolickich,,Stowarzyszenie Przyjaciół Szkół Katolickich
,http://spsk.edu.pl/,https://www.iwop.pl/,,Stowarzyszenie Przyjaciół Szkół Katolickich
,http://spsk.edu.pl/,https://www.pitax.pl/program-pit/,,Stowarzyszenie Przyjaciół Szkół Katolickich
,http://www.ad-astra.org.pl/,https://www.pitax.pl/rozlicz/0000292754/,,Stowarzyszenie Społeczno-Kulturalno-Sportowe Ad Astra
,http://www.ad-astra.org.pl/,https://www.iwop.pl/,,Stowarzyszenie Społeczno-Kulturalno-Sportowe Ad Astra
,http://www.ad-astra.org.pl/,https://www.pitax.pl/,,Stowarzyszenie Społeczno-Kulturalno-Sportowe Ad Astra
,http://www.repi.pl/,https://www.pitax.pl/krs/0000340823,,"Fundacja Rozwoju Edukacji, Pracy, Integracji"
,http://www.repi.pl/,https://www.iwop.pl/,,"Fundacja Rozwoju Edukacji, Pracy, Integracji"
,http://www.repi.pl/,https://www.pitax.pl/rozliczenie-pit/,,"Fundacja Rozwoju Edukacji, Pracy, Integracji"
,http://wolontariat.org.pl/slupsk/1-2/,http://www.pitax.pl/rozlicz/0000057134/?cel=PodajCel%27%3E%20%3Cimg%20src=%27banner-lub-przycisk%27%20alt=%27Rozliczenie%20PIT%20z%20PITax.pl%27%20border=%270%27%3E%20%3C/a%3E,,Regionalne Centrum Wolontariatu w Słupsku
,http://wolontariat.org.pl/slupsk/1-2/,https://www.pitax.pl/rozliczenie-pit/,,Regionalne Centrum Wolontariatu w Słupsku
,http://wolontariat.org.pl/slupsk/1-2/,https://www.iwop.pl/,,Regionalne Centrum Wolontariatu w Słupsku
,https://smkoscian.wordpress.com/2018/02/05/przekaz-1/,https://www.pitax.pl/rozlicz/0000044598/?cel=Rehabilitacja,,Kościańskie Towarzystwo Stwardnienia Rozsianego i Udaru Mózgu
,,,,
,http://www.bankmleka.pl/,https://www.pitax.pl/krs/0000329961/,,Fundacja Bank Mleka Kobiecego
,,,,
,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.pitax.pl/krs/0000150336/,,Towarzystwo Wspierania Twórczości Dzieci i Młodzieży
,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.iwop.pl/,,Towarzystwo Wspierania Twórczości Dzieci i Młodzieży
,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.pitax.pl/,,Towarzystwo Wspierania Twórczości Dzieci i Młodzieży
,,,,Fundacja Dr Clown
,,,,nie ma
,http://www.bratalbert.org/1procent.html,https://www.pitax.pl/rozlicz/0000069581/,,Towarzystwo Pomocy im. Św. Brata Alberta
,http://www.bratalbert.org/1procent.html,https://www.iwop.pl/,,Towarzystwo Pomocy im. Św. Brata Alberta
,http://www.bratalbert.org/1procent.html,https://www.pitax.pl/,,Towarzystwo Pomocy im. Św. Brata Alberta
,http://www.fundacjabono.pl/,https://www.pitax.pl/krs/0000365802/,,Fundacja Pomocy Zwierzętom Bono
,,,,źle zamieszczony seo
,https://pzk.org.pl/news.php,https://www.pitax.pl/,,Polski Związek Krótkofalowców
,https://pzk.org.pl/news.php,https://www.iwop.pl/,,Polski Związek Krótkofalowców
,https://pzk.org.pl/news.php,https://www.pitax.pl/krs/0000088401/,,Polski Związek Krótkofalowców
,http://pcpm.org.pl/wesprzyj-pcpm/1-podatku,https://www.pitax.pl/rozlicz/0000259298/?cel=1ProcentPodatkuDlaPCPM,,Fundacja Polskie Centrum Pomocy Międzynarodowej
,http://pcpm.org.pl/wesprzyj-pcpm/1-podatku,https://www.iwop.pl/,,Fundacja Polskie Centrum Pomocy Międzynarodowej
,http://pcpm.org.pl/wesprzyj-pcpm/1-podatku,https://www.pitax.pl/,,Fundacja Polskie Centrum Pomocy Międzynarodowej
,http://flms.pl/pl/przekaz-1procent.html,http://www.pitax.pl/krs/0000063627/,,Fundusz Lokalny Masywu Śnieżnika
,http://flms.pl/pl/przekaz-1procent.html,http://www.pitax.pl/,,Fundusz Lokalny Masywu Śnieżnika
,http://flms.pl/pl/przekaz-1procent.html,http://www.iwop.pl/,,Fundusz Lokalny Masywu Śnieżnika
,http://niepelnosprawni-oswiecim.pl/,https://www.pitax.pl/krs/0000169839/,,Stowarzyszenie dla Dzieci Niepełnosprawnych Promyk
,http://niepelnosprawni-oswiecim.pl/,https://www.iwop.pl/,,Stowarzyszenie dla Dzieci Niepełnosprawnych Promyk
,,,,źle zamieszczone SEO
,http://www.twpwyszkow.pl/,http://www.pitax.pl/rozlicz/0000176675,,Towarzystwo Wiedzy Powszechnej Oddział Regionalny w Wyszkowie
,http://www.twpwyszkow.pl/,https://www.iwop.pl/,,Towarzystwo Wiedzy Powszechnej Oddział Regionalny w Wyszkowie
,http://www.twpwyszkow.pl/,https://www.pitax.pl/,,Towarzystwo Wiedzy Powszechnej Oddział Regionalny w Wyszkowie
,http://www.koluszki.net/przekaz_1_podatku.php,https://www.pitax.pl/rozlicz/0000232719/?cel=PodajCel,,Stowarzyszenie Rodzin Dzieci Specjalnej Troski
,http://www.koluszki.net/przekaz_1_podatku.php,https://www.iwop.pl/,,Stowarzyszenie Rodzin Dzieci Specjalnej Troski
,http://www.koluszki.net/przekaz_1_podatku.php,https://www.pitax.pl/,,Stowarzyszenie Rodzin Dzieci Specjalnej Troski
,http://wspolnatroska.pl/,https://www.pitax.pl/krs/0000125403/,,Stowarzyszenie Rodziców i Opiekunów Dzieci Niepełnosprawnych Wspólna Troska
,http://wspolnatroska.pl/,https://www.iwop.pl/,,Stowarzyszenie Rodziców i Opiekunów Dzieci Niepełnosprawnych Wspólna Troska
,http://wspolnatroska.pl/,https://www.pitax.pl/program-pit/,,Stowarzyszenie Rodziców i Opiekunów Dzieci Niepełnosprawnych Wspólna Troska
,http://www.oligos.pl,https://www.pitax.pl/krs/0000288002/,,"Stowarzyszenie Oligos na rzecz Dzieci, Młodzieży oraz Absolwentów Specjalnego Zespołu Szkolno-Przedszkolnego"
,http://www.oligos.pl,https://www.iwop.pl/,,"Stowarzyszenie Oligos na rzecz Dzieci, Młodzieży oraz Absolwentów Specjalnego Zespołu Szkolno-Przedszkolnego"
,http://www.oligos.pl,https://www.pitax.pl/pit-online/,,"Stowarzyszenie Oligos na rzecz Dzieci, Młodzieży oraz Absolwentów Specjalnego Zespołu Szkolno-Przedszkolnego"
,http://amazonkisosnowiec.pl/,https://www.pitax.pl/rozlicz/0000002116/?cel=,,Sosnowieckie Stowarzyszenie Amazonek Życie
,http://amazonkisosnowiec.pl/,https://www.iwop.pl/,,Sosnowieckie Stowarzyszenie Amazonek Życie
,http://amazonkisosnowiec.pl/,https://www.pitax.pl/rozliczenie-pit/,,Sosnowieckie Stowarzyszenie Amazonek Życie
,http://www.otworz-serce.pl/pomoz-nam-przekaz-nam-1/,https://www.pitax.pl/pobierz/0000285728/,,Legnickie Stowarzyszenie Rodzin i Przyjaciół Dzieci z Zespołem Downa Otwórz Serce
,http://www.otworz-serce.pl/pomoz-nam-przekaz-nam-1/,https://www.iwop.pl/,,Legnickie Stowarzyszenie Rodzin i Przyjaciół Dzieci z Zespołem Downa Otwórz Serce
,http://www.otworz-serce.pl/pomoz-nam-przekaz-nam-1/,https://www.pitax.pl/,,Legnickie Stowarzyszenie Rodzin i Przyjaciół Dzieci z Zespołem Downa Otwórz Serce
,http://www.zielonasiec.pl/,https://www.pitax.pl/krs/0000136497/,,Związek Stowarzyszeń Polska Zielona Sieć
,http://www.zielonasiec.pl/,https://www.iwop.pl/,,Związek Stowarzyszeń Polska Zielona Sieć
,http://www.zielonasiec.pl/,https://www.pitax.pl/,,Związek Stowarzyszeń Polska Zielona Sieć
,http://soswkoszalin.pl/?page_id=147,https://www.pitax.pl/rozlicz/0000235831/?cel=PodajCel,,Stowarzyszenie na rzecz Osób Niepełnosprawnych Bądźmy Razem
,,,,nie ma
,http://www.rownajmyszanse.pl/,https://www.pitax.pl/pobierz/0000412075/,,"Fundacja Na Rzecz Oświaty i Integracji ""Równajmy Szanse"""
,http://www.rownajmyszanse.pl/,https://www.iwop.pl/,,"Fundacja Na Rzecz Oświaty i Integracji ""Równajmy Szanse"""
,http://www.rownajmyszanse.pl/,https://www.pitax.pl/,,"Fundacja Na Rzecz Oświaty i Integracji ""Równajmy Szanse"""
,http://www.zsb.chelm.pl/stow,https://www.iwop.pl/,,Chełmskie Stowarzyszenie Budowlanych
,http://www.zsb.chelm.pl/stow,https://www.pitax.pl/,,Chełmskie Stowarzyszenie Budowlanych
,,,,nie ma
,http://bzczestochowa.pl/,https://www.pitax.pl/rozlicz/0000103100/,,Bank Zywnosci w Czestochowie
,http://bzczestochowa.pl/,https://www.iwop.pl/,,Bank Zywnosci w Czestochowie
,http://bzczestochowa.pl/,https://www.pitax.pl/,,Bank Zywnosci w Czestochowie
,https://ekotermsilesia.wordpress.com/przekaz-1-podatku/,https://www.pitax.pl/rozlicz/0000034528/?cel=OCZYSZCZACZE,,Fundacja Ekologiczna Ekoterm Silesia
,https://ekotermsilesia.wordpress.com/przekaz-1-podatku/,https://www.iwop.pl/,,Fundacja Ekologiczna Ekoterm Silesia
,https://ekotermsilesia.wordpress.com/przekaz-1-podatku/,https://www.pitax.pl/,,Fundacja Ekologiczna Ekoterm Silesia
,http://www.przystanbo.pl/kontakt,https://www.pitax.pl/rozlicz/0000022456/,,Stowarzyszenie na rzecz Osób Niepełnosprawnych Przystań
,http://www.przystanbo.pl/kontakt,http://www.iwop.pl/,,Stowarzyszenie na rzecz Osób Niepełnosprawnych Przystań
,http://www.przystanbo.pl/kontakt,http://www.pitax.pl/,,Stowarzyszenie na rzecz Osób Niepełnosprawnych Przystań
,http://sztormmosty.futbolowo.pl/,https://www.pitax.pl/rozlicz/0000417874/,,Gminny Klub Sportowy Sztorm Mosty
,http://sztormmosty.futbolowo.pl/,https://www.iwop.pl/,,Gminny Klub Sportowy Sztorm Mosty
,http://sztormmosty.futbolowo.pl/,https://www.pitax.pl/,,Gminny Klub Sportowy Sztorm Mosty
,http://pila.bankizywnosci.pl/twoj-1/,https://www.pitax.pl/rozlicz/0000066623/,,Związek Stowarzyszeń Pilski Bank Żywności
,http://pila.bankizywnosci.pl/twoj-1/,https://www.pitax.pl/rozliczenie-pit/,,Związek Stowarzyszeń Pilski Bank Żywności
,http://www.ib-polska.pl/,https://www.pitax.pl/krs/0000231494/,,Internationaler Bund Polska
,http://www.ib-polska.pl/,https://www.iwop.pl/,,Internationaler Bund Polska
,http://www.ib-polska.pl/,https://www.pitax.pl/,,Internationaler Bund Polska
,http://wartagoldena.org.pl/?page_id=22,https://www.pitax.pl/krs/0000395734/,,Fundacja Warta Goldena
,http://wartagoldena.org.pl/?page_id=23,https://www.iwop.pl/,,Fundacja Warta Goldena
,http://wartagoldena.org.pl/?page_id=24,https://www.pitax.pl/pit-online/,,Fundacja Warta Goldena
,http://fundacjatak.org/fundacja/o-nas,http://www.pitax.pl/krs/0000456616/,,"Fundacja ""Tak"" - Twórczy, Aktywni, Kochający"
,http://fundacjatak.org/fundacja/o-nas,http://www.iwop.pl/,,"Fundacja ""Tak"" - Twórczy, Aktywni, Kochający"
,http://fundacjatak.org/fundacja/o-nas,http://www.pitax.pl/,,"Fundacja ""Tak"" - Twórczy, Aktywni, Kochający"
,http://www.primum.org.pl/ratuj-razem-z-nami/,https://www.iwop.pl/,,Fundacja na rzecz Ochrony Dzikich Zwierząt Primum
,http://www.primum.org.pl/ratuj-razem-z-nami/,https://www.pitax.pl/rozliczenie-pit/,,Fundacja na rzecz Ochrony Dzikich Zwierząt Primum
,http://www.primum.org.pl/ratuj-razem-z-nami/,https://www.pitax.pl/krs/0000462339/,,Fundacja na rzecz Ochrony Dzikich Zwierząt Primum
,http://fundacjapoddebem.pl/podaruj-1/,https://www.pitax.pl/pobierz/0000491153/,,FUNDACJA TV PULS POD DĘBEM
,http://fundacjapoddebem.pl/podaruj-1/,https://www.iwop.pl/,,FUNDACJA TV PULS POD DĘBEM
,http://fundacjapoddebem.pl/podaruj-1/,https://www.pitax.pl/rozliczenie-pit/,,FUNDACJA TV PULS POD DĘBEM
,http://www.bonafides.pl/,NO DATA,,Stowarzyszenie Aktywności Obywatelskiej Bona Fides
,http://krwotoki.org/kontakt,NO DATA,,Stowarzyszenie na Rzecz Leczenia Ciężkich Krwotoków
,www.ziemiaimy.org.pl,NO DATA,,Stowarzyszenie Ziemia i My - Centrum Edukacji Ekologicznej
,http://dommuzykaseniora.pl/,NO DATA,,Dom Muzyka Seniora w Kątach
,http://kostroma.pl/podziekowania/,NO DATA,,Stowarzyszenie Kulturalne Kostroma
,http://www.nmo.sarzyna.net/,NO DATA,,Stowarzyszenia Nasza Mała Ojczyzna
,http://www.nmo.sarzyna.net/,NO DATA,,Stowarzyszenia Nasza Mała Ojczyzna
,http://fundacjamc.pl/1-podatku-dla-fundacji/,NO DATA,,Fundacje Miki - Centrum Rehabilitacji
,http://www.skaids.org/,NO DATA,,Społeczny Komitet ds. AIDS
,http://www.skaids.org/pl/przekaz1procent,NO DATA,,Społeczny Komitet ds. AIDS
,http://www.sercedziecka.org.pl/,NO DATA,,Fundacja Serce Dziecka
,http://www.stowarzyszeniemotyl.org/index.php?module=news&page=news&nid=73,NO DATA,,Stowarzyszenie MOTYL
,http://www.liver.pl/wspieraja-nas/,NO DATA,,Liver stowarzyszenie pomocy chorym dzieciom
,www.podrugie.pl,NO DATA,,Fundacja po DRUGIE
,http://muzeumtechniki.pl/partnerzy/,NO DATA,,Muzeum Przemysłu i Kolejnictwa na Śląsku
,www.gok.czeremcha.pl,NO DATA,,Gminny Ośrodek Kultury Czeremcha
,http://federacjasuwalki.pl/,NO DATA,,Suwalska Federacja Organizacji Pozarządowych RAZEM
,http://srgz.zielonki.pl,NO DATA,,Stowarzyszenie Rozwoju Gminy Zielonki
,http://schuman.pl/pl/partnerzy,NO DATA,,Polska Fundacja im. Roberta Schumana
,http://www.liturgia.dominikanie.pl/wspolpracownicy.html,NO DATA,,Fundacja Dominikański Ośrodek Liturgiczny
,http://www.sztukawizualna.org/pl/?page_id=502,NO DATA,,Fundacja Sztuk Wizualnych
,http://pociechom.org.pl/partnerzy/,NO DATA,,Fundacja Pociechom
,http://www.stopociech.pl/s/index.php/2014-12-09-08-24-16/108-partnerzy,NO DATA,,FUNDACJA STO POCIECH
,http://bullerbyn.org.pl/wsparcie-dla-fundacji/,NO DATA,,FUNDACJA BULLERBYN
,www.ckibp.malanow.pl,NO DATA,,Centrum Kultury i Biblioteka Publiczna w Malanowie
,http://www.biblioteka.czerwonak.pl/,NO DATA,,Gminna Biblioteka Publiczna w Czerwonaku
,http://www.pbpkrasnystaw.pl/,NO DATA,,Powiatowej Biblioteki Publicznej w Krasnymstawie
,http://www.biblioteka.turek.pl/,NO DATA,,Miejska Biblioteka Publiczna im. Włodzimierza Pietrzaka w Turku
,http://bpgl.pl/,NO DATA,,Biblioteka Publiczna Gminy Linia
,http://www.uth.edu.pl/dla-studenta/biblioteka/czasopisma-on-line,NO DATA,,Biblioteka UTH
,http://www.biblioteka.kuznia.edu.pl/,NO DATA,,Biblioteka Klubu Kuźnia Ośrodka Kultury im. C. K. Norwida
,www.bpndg.org,NO DATA,,Biblioteki Publicznej Miasta i Gminy Nowy Dwór Gdański
,www.rajska.info,NO DATA,,Wojewódzka Biblioteka Publiczna w Krakowie
,http://biblioteka.lwowek.com.pl/,NO DATA,,biblioteka Lwówek
,http://biblioteka.pollub.pl/zasoby/e-czytelnia,NO DATA,,Biblioteka Politechniki Lubelskiej
,http://www.am.katowice.pl/?a=biblioteka,NO DATA,,Akademia Muzyczna im. Karola Szymanowskiego w Katowicach
,http://wbp.opole.pl/index.php?option=com_content&view=article&id=2365,NO DATA,,Wojewódzka Biblioteka Publiczna im. E. Smołki
,https://www.bibliotekarudziniec.pl/index.php,NO DATA,,Gminna Biblioteka w Rudzińcu
,http://www.pwsz.suwalki.pl/biblioteka//,NO DATA,,Biblioteka Państwowej Wyższej Szkoły Zawodowej im. prof. Edwarda F. Szczepanika w Suwałkach
,http://bg.ue.katowice.pl/,NO DATA,,Biblioteka Główna Uniwersytetu Ekonomicznego w Katowicach
,www.bibliotekabrzesko.pl,NO DATA,,Powiatowa i Miejska Biblioteka Publiczna w Brzesku
,http://skorcz.naszabiblioteka.com/,NO DATA,,Powiatowa i Miejska Biblioteki Publiczna w Skórczu
,http://biblioteka-ujazd.pl/,NO DATA,,Gminnej Biblioteki Publicznej w Ujeździe
,http://bg.szczecin.pl/e-czasopisma/,NO DATA,,Biblioteka Główna Uniwersytetu Szczecińskiego
,http://www.biblioteka.ilza.pl/index.php?option=com_content&view=article&id=226:artyku-powsta-we-wspopracy-z-portalem-pitaxpl&catid=220:artyku-powsta-we-wspopracy-z-portalem-pitaxpl&Itemid=1,NO DATA,,Miejsko-Gminna Biblioteka Publiczna w Iłży
,http://biblioteka.granowo.pl,NO DATA,,Biblioteka Publiczna Gminy Granowo
,http://www.ckbislelis.pl/index.php/biblioteka/11-gazeta-wygorcza-dla-naszych-czytelnkow,NO DATA,,Centrum Kultury-Biblioteki i Sportu w Lelisie
,"http://www.biblioteka.laziska.pl/document,0,0,558,0,cyfrowa_prenumerata_gazety_wyborczej.html",NO DATA,,Powiatowa i Miejska Biblioteka Publiczna w Łaziskach Górnych
,http://www.zlotniki.naszabiblioteka.com/,NO DATA,,Biblioteka Publiczna Gminy Złotniki Kujawskie
,www.gbp-samsonow.pl,NO DATA,,Gminna Biblioteka Publiczna w Samsonowie
,http://www.wsbip.edu.pl,NO DATA,,Biblioteka Wyższej Szkoły Biznesu i Przedsiębiorczości w Ostrowcu Św.
,http://www.planetarium.olsztyn.pl/,NO DATA,,Olsztyńskie Planetarium i Obserwatorium Astronomiczne
,www.ostroleka.biz,NO DATA,,ARTZI.NET Tomasz Zieliński Kancelaria Rachunkowa
,http://ekologia.guru/biznes-finanse/item/720-pracownicze-koszty-uzyskania-przychodow-w-pit-2016,NO DATA,,ekologia.guru
,http://nslowo.pl/zawsze-na-czasie/finanse/item/1300-faktyczne-koszty-uzyskania-przychodow-w-rozliczeniu-pit-2016,NO DATA,,nslowo.pl
,http://przyjaznawarszawa.pl/miasto-pisze/item/1041-zwrot-podatku-dla-studenta,NO DATA,,przyjaznawarszawa.pl
,http://www.zielonydziennik.pl/finanse/obliczanie-placenie-i-rozliczenie-zaliczek-na-podatek-pit2016,NO DATA,,zielonydziennik.pl
,http://zd24.pl/gospodarka/item/4691-koszty-uzyskania-przychodow-w-pit-2016,NO DATA,,zd24.pl
,http://ecoportal.com.pl/eko-gospodarka-0/podatek-od-zagranicznych-zarobkow-w-pit-2016,NO DATA,,ecoportal.com.pl
,http://www.naszapolska.eu/swiat-i-my/380-pensja-w-obcej-walucie-w-pit-2016,NO DATA,,naszapolska.eu
,http://www.wolsztynie.eu/nasz-region/item/599-rozliczenie-roczne-pit-2016-z-dochodow-kapitalowych,NO DATA,,wolsztynie.eu
,http://nakanapa.pl/styl-zycia/item/886-podatek-i-skladki-zus-od-napiwkow-w-pit-2016,NO DATA,,nakanapa.pl
